0.000000 0.000000
1.400000 0.000000
-0.560000 1.400000
1.506400 -0.560000
-1.037241 1.506400
0.776051 -1.037241
0.486572 0.776051
1.396063 0.486572
-0.403020 1.396063
1.656394 -0.403020
-1.464547 1.656394
-0.247980 -1.464547
0.899142 -0.247980
0.517150 0.899142
1.402299 0.517150
-0.411297 1.402299
1.651525 -0.411297
-1.450923 1.651525
-0.209720 -1.450923
0.920741 -0.209720
0.489320 0.920741
1.436788 0.489320
-0.517563 1.436788
1.563165 -0.517563
-1.198754 1.563165
0.431938 -1.198754
0.853803 0.431938
0.800602 0.853803
1.015178 0.800602
0.609594 1.015178
1.332949 0.609594
-0.193875 1.332949
1.762297 -0.193875
-1.763854 1.762297
-1.182492 -1.763854
-0.527444 -1.182492
0.767055 -0.527444
0.653393 0.767055
1.203194 0.653393
0.148342 1.203194
1.738953 0.148342
-1.579455 1.738953
-0.572992 -1.579455
0.597843 -0.572992
0.870686 0.597843
0.821259 0.870686
0.986739 0.821259
0.672725 0.986739
1.243463 0.672725
0.055616 1.243463
1.769946 0.055616
-1.716023 1.769946
-1.013753 -1.716023
-0.142501 -1.013753
1.075568 -0.142501
0.200404 1.075568
1.682509 0.200404
-1.370714 1.682509
0.025897 -1.370714
0.988115 0.025897
0.431397 0.988115
1.510331 0.431397
-0.751681 1.510331
1.288075 -0.751681
-0.484643 1.288075
1.551544 -0.484643
-1.152682 1.551544
0.536787 -1.152682
0.766055 0.536787
0.974197 0.766055
0.680757 0.974197
1.228828 0.680757
0.094208 1.228828
1.759773 0.094208
-1.668540 1.759773
-0.856094 -1.668540
0.166541 -0.856094
1.115436 0.166541
0.205765 1.115436
1.692292 0.205765
-1.402121 1.692292
-0.058256 -1.402121
0.975970 -0.058256
0.430006 0.975970
1.507886 0.430006
-0.744718 1.507886
1.297761 -0.744718
-0.507599 1.297761
1.531672 -0.507599
-1.098298 1.531672
0.653244 -1.098298
0.643783 0.653244
1.181517 0.643783
0.197153 1.181517
1.715586 0.197153
-1.484088 1.715586
-0.287841 -1.484088
0.871921 -0.287841
0.553401 0.871921
1.355324 0.553401
-0.270882 1.355324
1.733220 -0.270882
-1.685316 1.733220
-0.920325 -1.685316
0.047407 -0.920325
1.121655 0.047407
0.156112 1.121655
1.712126 0.156112
-1.484540 1.712126
-0.290223 -1.484540
0.870409 -0.290223
0.555322 0.870409
1.352740 0.555322
-0.263309 1.352740
1.736490 -0.263309
-1.694391 1.736490
-0.950014 -1.694391
-0.010844 -0.950014
1.114878 -0.010844
0.153793 1.114878
1.710811 0.153793
-1.480737 1.710811
-0.279337 -1.480737
0.877750 -0.279337
0.545754 0.877750
1.365477 0.545754
-0.300802 1.365477
1.719162 -0.300802
-1.645757 1.719162
-0.792768 -1.645757
0.277792 -0.792768
1.085001 0.277792
0.306110 1.085001
1.631797 0.306110
-1.170928 1.631797
0.518467 -1.170928
0.779914 0.518467
0.947275 0.779914
0.736644 0.947275
1.141537 0.736644
0.317886 1.141537
1.641410 0.317886
-1.198861 1.641410
0.455156 -1.198861
0.833175 0.455156
0.842366 0.833175
0.940372 0.842366
0.768410 0.940372
1.091658 0.768410
0.438806 1.091658
1.534947 0.438806
-0.824419 1.534947
1.180817 -0.824419
-0.241654 1.180817
1.695848 -0.241654
-1.548397 1.695848
-0.488780 -1.548397
0.696575 -0.488780
0.768150 0.696575
1.018918 0.768150
0.592251 1.018918
1.354915 0.592251
-0.258119 1.354915
1.739849 -0.258119
-1.704511 1.739849
-0.983401 -1.704511
-0.078431 -0.983401
1.098828 -0.078431
0.169047 1.098828
1.701071 0.169047
-1.442930 1.701071
-0.171725 -1.442930
0.937632 -0.171725
0.469329 0.937632
1.461019 0.469329
-0.593779 1.461019
1.485732 -0.593779
-0.985534 1.485732
0.874443 -0.985534
0.339690 0.874443
1.546944 0.339690
-0.891128 1.546944
1.069974 -0.891128
-0.012183 1.069974
1.720844 -0.012183
-1.564958 1.720844
-0.532841 -1.564958
0.646593 -0.532841
0.822065 0.646593
0.918186 0.822065
0.803554 0.918186
1.029757 0.803554
0.580666 1.029757
1.371754 0.580666
-0.307509 1.371754
1.716964 -0.307509
-1.640219 1.716964
-0.775230 -1.640219
0.306953 -0.775230
1.073211 0.306953
0.340304 1.073211
1.606157 0.340304
-1.077648 1.606157
0.720521 -1.077648
0.557555 0.720521
1.305288 0.557555
-0.136511 1.305288
1.772951 -0.136511
-1.784309 1.772951
-1.251875 -1.784309
-0.702483 -1.251875
0.530956 -0.702483
0.907341 0.530956
0.736019 0.907341
1.130479 0.736019
0.342823 1.130479
1.621616 0.342823
-1.126791 1.621616
0.616828 -1.126791
0.681486 0.616828
1.120625 0.681486
0.348646 1.120625
1.614633 0.348646
-1.102447 1.614633
0.669000 -1.102447
0.621705 0.669000
1.214183 0.621705
0.112272 1.214183
1.751650 0.112272
-1.634596 1.751650
-0.746409 -1.634596
0.352495 -0.746409
1.051824 0.352495
0.399414 1.051824
1.556016 0.399414
-0.901360 1.556016
1.054354 -0.901360
0.017929 1.054354
1.715985 0.017929
-1.539225 1.715985
-0.454418 -1.539225
0.731737 -0.454418
0.728236 0.731737
1.089194 0.728236
0.432127 1.089194
1.540025 0.432127
-0.842038 1.540025
1.152979 -0.842038
-0.181973 1.152979
1.712780 -0.181973
-1.588206 1.712780
-0.608565 -1.588206
0.553187 -0.608565
0.911415 0.553187
0.735280 0.911415
1.132788 0.735280
0.337375 1.132788
1.626015 0.337375
-1.142712 1.626015
0.582015 -1.142712
0.718446 0.582015
1.058440 0.718446
0.495238 1.058440
1.472272 0.495238
-0.619013 1.472272
1.458504 -0.619013
-0.912938 1.458504
1.004095 -0.912938
0.117912 1.004095
1.687325 0.117912
